scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,400,2,8,ok,,0,2,50.837166998462635,2040.0,2,9.349999999999987,26.367999999999483,1762180667447,1762180667464,,,,,,,,,,mid,12934,298,273,171,4
z3_short_window,SHORT_WINDOW,12,0.5,400,2,9,ok,,0,2,53.88158399910026,2042.0,2,11.573,25.604999999999563,1762180681794,1762180681813,,,,,,,,,,mid,12903,264,214,275,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,10,ok,,0,2,57.716916999197565,2040.0,2,11.444000000000003,29.803999999999633,1762180696664,1762180696686,,,,,,,,,,mid,12485,530,334,173,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,11,ok,,0,1,36.56291700099246,1020.0,1,3.8359999999999985,14.099000000000615,1762180710515,1762180710528,,,,,,,,,,mid,9221,565,206,187,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,12,ok,,0,1,37.65979200034053,1021.0,1,4.363000000000007,14.638000000000375,1762180721664,1762180721677,,,,,,,,,,mid,12358,757,213,168,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,13,ok,,0,1,32.383666999521665,1019.0,1,3.8970000000000056,14.509000000000015,1762180735760,1762180735771,,,,,,,,,,mid,12527,736,220,198,4
z3_short_window,SHORT_WINDOW,12,0.5,400,2,14,ok,,0,1,35.58112499922572,1020.0,1,3.838000000000001,13.79700000000048,1762180749943,1762180749956,,,,,,,,,,mid,10107,770,290,248,3
z3_short_window,SHORT_WINDOW,12,0.5,400,2,15,ok,,0,1,34.16420799840125,1021.0,1,4.010999999999996,14.690999999999804,1762180761911,1762180761924,,,,,,,,,,mid,11967,870,295,236,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,16,ok,,0,2,57.14320900005987,2041.0,2,11.140999999999998,29.24499999999989,1762180775547,1762180775567,,,,,,,,,,mid,9445,408,266,160,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,17,ok,,0,2,54.85616700025275,2041.0,2,11.571999999999996,29.869999999999436,1762180786765,1762180786783,,,,,,,,,,mid,10479,508,242,178,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,18,ok,,0,1,30.7557079995604,1020.0,1,4.77300000000001,13.235000000000127,1762180798593,1762180798603,,,,,,,,,,mid,13358,609,245,230,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,19,ok,,0,2,53.58379100107413,2039.0,2,8.668999999999997,30.1279999999997,1762180813980,1762180813998,,,,,,,,,,mid,12877,441,343,249,4
z3_short_window,SHORT_WINDOW,12,0.5,400,2,20,ok,,0,1,30.699041999469046,1021.0,1,3.411999999999999,13.297999999999774,1762180828327,1762180828338,,,,,,,,,,mid,9845,728,322,206,1
z3_short_window,SHORT_WINDOW,12,0.5,200,2,1,ok,,0,1,30.384666999452747,1020.0,1,4.045000000000002,13.653000000000247,1762180839917,1762180839928,,,,,,,,,,long,15997,804,323,158,3
