scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,98,ok,,0,1,78.83425,208,6,0.63,0.072,0.059,0.059,0,1.76287E+12,1.76287E+12,0.118,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,99,ok,,0,1,67.337834,208,6,0.758,0.064,0.063,0.063,0,1.76287E+12,1.76287E+12,0.126,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,100,ok,,0,1,74.549917,208,6,0.433,0.038,0.029,0.029,0,1.76287E+12,1.76287E+12,0.058,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,101,ok,,0,1,76.258167,208,6,0.568,0.086,0.066,0.066,0,1.76287E+12,1.76287E+12,0.132,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,102,ok,,0,1,71.57299999,208,6,0.4,0.031,0.027,0.027,0,1.76287E+12,1.76287E+12,0.054,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,103,ok,,0,1,73.395667,208,6,0.446,0.022,0.038,0.038,0,1.76287E+12,1.76287E+12,0.076,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,104,ok,,0,1,77.35962501,208,6,0.554,0.1,0.054,0.054,0,1.76287E+12,1.76287E+12,0.108,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,105,ok,,0,1,74.98483401,208,6,0.571,0.085,0.05,0.05,0,1.76287E+12,1.76287E+12,0.1,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,106,ok,,0,1,78.940083,208,6,0.44,0.029,0.04,0.04,0,1.76287E+12,1.76287E+12,0.08,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,107,ok,,0,1,72.20708401,208,6,0.42,0.034,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
